Date,Pot,SubPot,EC,pH,Leaves Count,Longest Leaf,Plant Height(mm),Image link,,is it date
16/9/2023,2,24,18,6,4,10,15,,,TRUE
16/9/2023,2,25,18,6,3,8,18,,,TRUE
16/9/2023,2,26,18,6,3,7,15,,,TRUE
16/9/2023,2,27,18,6,4,9,16,,,TRUE
16/9/2023,2,28,18,6,4,9,19,,,TRUE
16/9/2023,2,29,18,6,4,12,20,,,TRUE
16/9/2023,2,30,18,6,4,8,14,,,TRUE
16/9/2023,2,31,18,6,4,8,16,,,TRUE
16/9/2023,2,32,18,6,3,14,23,,,TRUE
16/9/2023,2,33,18,6,3,11,17,,,TRUE
16/9/2023,2,34,18,6,4,9,14,,,TRUE
16/9/2023,2,35,18,6,4,9,19,,,TRUE
16/9/2023,2,36,18,6,4,13,21,,,TRUE
16/9/2023,2,37,18,6,4,7,15,,,TRUE
16/9/2023,2,38,18,6,3,9,17,,,TRUE
16/9/2023,2,39,18,6,4,8,16,,,TRUE
16/9/2023,2,40,18,6,4,9,18,,,TRUE
17/9/2023,1,1,3.8,7.04,4,17,23,,,TRUE
17/9/2023,1,2,3.8,7.04,4,14,21,,,TRUE
17/9/2023,1,3,3.8,7.04,4,10,15,,,TRUE
17/9/2023,1,4,3.8,7.04,4,17,27,,,TRUE
17/9/2023,1,5,3.8,7.04,4,14,18,,,TRUE
17/9/2023,1,6,3.8,7.04,4,18,25,,,TRUE
17/9/2023,1,7,3.8,7.04,5,20,31,,,TRUE
17/9/2023,1,8,3.8,7.04,4,17,24,,,TRUE
17/9/2023,1,9,3.8,7.04,4,18,26,,,TRUE
17/9/2023,1,10,3.8,7.04,4,14,21,,,TRUE
17/9/2023,1,11,3.8,7.04,4,10,17,,,TRUE
17/9/2023,1,12,3.8,7.04,4,16,24,,,TRUE
17/9/2023,1,13,3.8,7.04,4,14,21,,,TRUE
17/9/2023,1,14,3.8,7.04,4,17,25,,,TRUE
17/9/2023,1,15,3.8,7.04,5,19,31,,,TRUE
17/9/2023,1,16,3.8,7.04,5,17,28,,,TRUE
17/9/2023,1,17,3.8,7.04,4,15,23,,,TRUE
17/9/2023,1,18,3.8,7.04,4,10,17,,,TRUE
17/9/2023,1,19,3.8,7.04,4,11,19,,,TRUE
17/9/2023,1,20,3.8,7.04,4,16,25,,,TRUE
17/9/2023,1,21,3.8,7.04,4,13,21,,,TRUE
17/9/2023,1,22,3.8,7.04,4,17,26,,,TRUE
17/9/2023,1,23,3.8,7.04,4,19,27,,,TRUE
17/9/2023,1,24,3.8,7.04,5,16,21,,,TRUE
17/9/2023,1,25,3.8,7.04,4,15,23,,,TRUE
17/9/2023,1,26,3.8,7.04,4,13,19,,,TRUE
17/9/2023,1,27,3.8,7.04,5,10,18,,,TRUE
17/9/2023,1,28,3.8,7.04,4,17,26,,,TRUE
17/9/2023,1,29,3.8,7.04,5,10,15,,,TRUE
17/9/2023,1,30,3.8,7.04,4,15,22,,,TRUE
17/9/2023,1,31,3.8,7.04,5,19,29,,,TRUE
17/9/2023,1,32,3.8,7.04,4,17,26,,,TRUE
17/9/2023,1,33,3.8,7.04,4,21,31,,,TRUE
17/9/2023,1,34,3.8,7.04,4,17,29,,,TRUE
17/9/2023,1,35,3.8,7.04,5,16,22,,,TRUE
17/9/2023,1,36,3.8,7.04,4,11,18,,,TRUE
17/9/2023,1,37,3.8,7.04,5,11,18,,,TRUE
17/9/2023,1,38,3.8,7.04,5,16,24,,,TRUE
17/9/2023,1,39,3.8,7.04,4,14,21,,,TRUE
17/9/2023,1,40,3.8,7.04,4,17,25,,,TRUE
17/9/2023,2,1,28,6.1,3,10,18,,,TRUE
17/9/2023,2,2,28,6.1,3,10,18,,,TRUE
17/9/2023,2,3,28,6.1,3,14,23,,,TRUE
17/9/2023,2,4,28,6.1,3,16,25,,,TRUE
17/9/2023,2,5,28,6.1,3,8,13,,,TRUE
17/9/2023,2,6,28,6.1,3,16,24,,,TRUE
17/9/2023,2,7,28,6.1,3,16,25,,,TRUE
17/9/2023,2,8,28,6.1,3,21,32,,,TRUE
17/9/2023,2,9,28,6.1,3,10,14,,,TRUE
17/9/2023,2,10,28,6.1,3,9,16,,,TRUE
17/9/2023,2,11,28,6.1,3,11,19,,,TRUE
17/9/2023,2,12,28,6.1,3,12,22,,,TRUE
17/9/2023,2,13,28,6.1,3,10,15,,,TRUE
17/9/2023,2,14,28,6.1,3,13,20,,,TRUE
17/9/2023,2,15,28,6.1,3,16,26,,,TRUE
17/9/2023,2,16,28,6.1,3,18,29,,,TRUE
17/9/2023,2,17,28,6.1,3,8,16,,,TRUE
17/9/2023,2,18,28,6.1,3,12,19,,,TRUE
17/9/2023,2,19,28,6.1,3,12,21,,,TRUE
17/9/2023,2,20,28,6.1,3,14,23,,,TRUE
17/9/2023,2,21,28,6.1,3,8,16,,,TRUE
17/9/2023,2,22,28,6.1,3,18,26,,,TRUE
17/9/2023,2,23,28,6.1,3,11,19,,,TRUE
17/9/2023,2,24,28,6.1,3,11,19,,,TRUE
17/9/2023,2,25,28,6.1,3,11,19,,,TRUE
17/9/2023,2,26,28,6.1,3,9,16,,,TRUE
17/9/2023,2,27,28,6.1,3,12,17,,,TRUE
17/9/2023,2,28,28,6.1,3,11,19,,,TRUE
17/9/2023,2,29,28,6.1,3,12,20,,,TRUE
17/9/2023,2,30,28,6.1,3,8,15,,,TRUE
17/9/2023,2,31,28,6.1,3,9,16,,,TRUE
17/9/2023,2,32,28,6.1,3,14,23,,,TRUE
17/9/2023,2,33,28,6.1,3,12,19,,,TRUE
17/9/2023,2,34,28,6.1,3,8,16,,,TRUE
17/9/2023,2,35,28,6.1,3,10,20,,,TRUE
17/9/2023,2,36,28,6.1,3,14,20,,,TRUE
17/9/2023,2,37,28,6.1,3,10,17,,,TRUE
17/9/2023,2,38,28,6.1,3,11,19,,,TRUE
17/9/2023,2,39,28,6.1,3,12,19,,,TRUE
17/9/2023,2,40,28,6.1,3,10,19,,,TRUE
18/9/2023,1,1,8.9,6,4,17,25,,,TRUE
18/9/2023,1,2,8.9,6,4,14,21,,,TRUE
18/9/2023,1,3,8.9,6,4,11,17,,,TRUE
18/9/2023,1,4,8.9,6,4,18,28,,,TRUE
18/9/2023,1,5,8.9,6,4,14,20,,,TRUE
18/9/2023,1,6,8.9,6,4,18,26,,,TRUE
18/9/2023,1,7,8.9,6,5,22,33,,,TRUE
18/9/2023,1,8,8.9,6,4,17,26,,,TRUE
18/9/2023,1,9,8.9,6,4,19,27,,,TRUE
18/9/2023,1,10,8.9,6,4,16,23,,,TRUE
18/9/2023,1,11,8.9,6,4,13,19,,,TRUE
18/9/2023,1,12,8.9,6,4,17,25,,,TRUE
18/9/2023,1,13,8.9,6,4,15,22,,,TRUE
18/9/2023,1,14,8.9,6,4,19,28,,,TRUE
18/9/2023,1,15,8.9,6,5,22,32,,,TRUE
18/9/2023,1,16,8.9,6,5,20,30,,,TRUE
18/9/2023,1,17,8.9,6,4,17,24,,,TRUE
18/9/2023,1,18,8.9,6,4,13,19,,,TRUE
18/9/2023,1,19,8.9,6,4,13,19,,,TRUE
18/9/2023,1,20,8.9,6,4,18,27,,,TRUE
18/9/2023,1,21,8.9,6,4,15,23,,,TRUE
18/9/2023,1,22,8.9,6,4,19,27,,,TRUE
18/9/2023,1,23,8.9,6,4,19,29,,,TRUE
18/9/2023,1,24,8.9,6,5,16,23,,,TRUE
18/9/2023,1,25,8.9,6,4,17,25,,,TRUE
18/9/2023,1,26,8.9,6,4,14,20,,,TRUE
18/9/2023,1,27,8.9,6,5,13,19,,,TRUE
18/9/2023,1,28,8.9,6,4,18,26,,,TRUE
18/9/2023,1,29,8.9,6,5,13,17,,,TRUE
18/9/2023,1,30,8.9,6,4,17,24,,,TRUE
18/9/2023,1,31,8.9,6,5,21,30,,,TRUE
18/9/2023,1,32,8.9,6,4,18,27,,,TRUE
18/9/2023,1,33,8.9,6,4,22,32,,,TRUE
18/9/2023,1,34,8.9,6,4,19,30,,,TRUE
18/9/2023,1,35,8.9,6,5,16,24,,,TRUE
18/9/2023,1,36,8.9,6,4,12,18,,,TRUE
18/9/2023,1,37,8.9,6,5,13,20,,,TRUE
18/9/2023,1,38,8.9,6,5,19,27,,,TRUE
18/9/2023,1,39,8.9,6,4,15,22,,,TRUE
18/9/2023,1,40,8.9,6,4,18,28,,,TRUE
18/9/2023,2,1,26,6,3,11,18,,,TRUE
18/9/2023,2,2,26,6,3,13,19,,,TRUE
18/9/2023,2,3,26,6,4,14,24,,,TRUE
18/9/2023,2,4,26,6,4,16,26,,,TRUE
18/9/2023,2,5,26,6,4,9,15,,,TRUE
18/9/2023,2,6,26,6,4,16,26,,,TRUE
18/9/2023,2,7,26,6,4,16,26,,,TRUE
18/9/2023,2,8,26,6,4,22,35,,,TRUE
18/9/2023,2,9,26,6,3,11,16,,,TRUE
18/9/2023,2,10,26,6,3,11,18,,,TRUE
18/9/2023,2,11,26,6,4,13,21,,,TRUE
18/9/2023,2,12,26,6,4,15,23,,,TRUE
18/9/2023,2,13,26,6,4,10,17,,,TRUE
18/9/2023,2,14,26,6,4,14,23,,,TRUE
18/9/2023,2,15,26,6,4,18,29,,,TRUE
18/9/2023,2,16,26,6,4,19,31,,,TRUE
18/9/2023,2,17,26,6,3,11,17,,,TRUE
18/9/2023,2,18,26,6,3,13,21,,,TRUE
18/9/2023,2,19,26,6,4,13,22,,,TRUE
18/9/2023,2,20,26,6,4,16,24,,,TRUE
18/9/2023,2,21,26,6,4,11,17,,,TRUE
18/9/2023,2,22,26,6,4,19,29,,,TRUE
18/9/2023,2,23,26,6,4,13,20,,,TRUE
18/9/2023,2,24,26,6,4,13,20,,,TRUE
18/9/2023,2,25,26,6,3,13,20,,,TRUE
18/9/2023,2,26,26,6,3,11,17,,,TRUE
18/9/2023,2,27,26,6,4,13,20,,,TRUE
18/9/2023,2,28,26,6,4,13,20,,,TRUE
18/9/2023,2,29,26,6,4,14,22,,,TRUE
18/9/2023,2,30,26,6,4,10,16,,,TRUE
18/9/2023,2,31,26,6,4,11,18,,,TRUE
18/9/2023,2,32,26,6,3,17,25,,,TRUE
18/9/2023,2,33,26,6,3,14,22,,,TRUE
18/9/2023,2,34,26,6,4,10,17,,,TRUE
18/9/2023,2,35,26,6,4,12,20,,,TRUE
18/9/2023,2,36,26,6,4,14,23,,,TRUE
18/9/2023,2,37,26,6,4,11,18,,,TRUE
18/9/2023,2,38,26,6,3,13,20,,,TRUE
18/9/2023,2,39,26,6,4,13,20,,,TRUE
18/9/2023,2,40,26,6,4,13,21,,,TRUE
19/9/2023,1,1,6.53,7.54,4,19,29,https://drive.google.com/drive/u/0/folders/1scww7sfCQfcYA6Twppc84EJ3ZFwq7kLj,,TRUE
19/9/2023,1,2,6.53,7.54,4,16,25,,,TRUE
19/9/2023,1,3,6.53,7.54,4,13,20,,,TRUE
19/9/2023,1,4,6.53,7.54,4,20,31,,,TRUE
19/9/2023,1,5,6.53,7.54,4,16,24,,,TRUE
19/9/2023,1,6,6.53,7.54,4,20,30,,,TRUE
19/9/2023,1,7,6.53,7.54,5,24,37,,,TRUE
19/9/2023,1,8,6.53,7.54,4,19,29,,,TRUE
19/9/2023,1,9,6.53,7.54,4,20,31,,,TRUE
19/9/2023,1,10,6.53,7.54,4,18,27,,,TRUE
19/9/2023,1,11,6.53,7.54,4,14,22,,,TRUE
19/9/2023,1,12,6.53,7.54,4,19,29,,,TRUE
19/9/2023,1,13,6.53,7.54,4,17,26,,,TRUE
19/9/2023,1,14,6.53,7.54,4,20,31,,,TRUE
19/9/2023,1,15,6.53,7.54,5,23,36,,,TRUE
19/9/2023,1,16,6.53,7.54,5,21,33,,,TRUE
19/9/2023,1,17,6.53,7.54,4,18,27,,,TRUE
19/9/2023,1,18,6.53,7.54,4,14,22,,,TRUE
19/9/2023,1,19,6.53,7.54,4,15,23,,,TRUE
19/9/2023,1,20,6.53,7.54,4,20,30,,,TRUE
19/9/2023,1,21,6.53,7.54,4,17,26,,,TRUE
19/9/2023,1,22,6.53,7.54,4,20,31,,,TRUE
19/9/2023,1,23,6.53,7.54,4,21,33,,,TRUE
19/9/2023,1,24,6.53,7.54,5,18,27,,,TRUE
19/9/2023,1,25,6.53,7.54,4,18,28,,,TRUE
19/9/2023,1,26,6.53,7.54,4,16,24,,,TRUE
19/9/2023,1,27,6.53,7.54,5,14,22,,,TRUE
19/9/2023,1,28,6.53,7.54,4,20,30,,,TRUE
19/9/2023,1,29,6.53,7.54,5,14,21,,,TRUE
19/9/2023,1,30,6.53,7.54,4,18,28,,,TRUE
19/9/2023,1,31,6.53,7.54,5,22,34,,,TRUE
19/9/2023,1,32,6.53,7.54,4,20,31,,,TRUE
19/9/2023,1,33,6.53,7.54,4,23,36,,,TRUE
19/9/2023,1,34,6.53,7.54,4,21,33,,,TRUE
19/9/2023,1,35,6.53,7.54,5,18,27,,,TRUE
19/9/2023,1,36,6.53,7.54,4,14,22,,,TRUE
19/9/2023,1,37,6.53,7.54,5,15,23,,,TRUE
19/9/2023,1,38,6.53,7.54,5,20,30,,,TRUE
19/9/2023,1,39,6.53,7.54,4,17,26,,,TRUE
19/9/2023,1,40,6.53,7.54,4,20,31,,,TRUE
19/9/2023,2,1,12,6.8,3,13,20,,,TRUE
19/9/2023,2,2,12,6.8,3,14,21,,,TRUE
19/9/2023,2,3,12,6.8,4,16,25,,,TRUE
19/9/2023,2,4,12,6.8,4,18,27,,,TRUE
19/9/2023,2,5,12,6.8,4,11,17,,,TRUE
19/9/2023,2,6,12,6.8,4,18,27,,,TRUE
19/9/2023,2,7,12,6.8,4,18,28,,,TRUE
19/9/2023,2,8,12,6.8,4,23,36,,,TRUE
19/9/2023,2,9,12,6.8,3,12,18,,,TRUE
19/9/2023,2,10,12,6.8,3,12,19,,,TRUE
19/9/2023,2,11,12,6.8,4,14,22,,,TRUE
19/9/2023,2,12,12,6.8,4,16,25,,,TRUE
19/9/2023,2,13,12,6.8,4,12,19,,,TRUE
19/9/2023,2,14,12,6.8,4,16,24,,,TRUE
19/9/2023,2,15,12,6.8,4,20,30,,,TRUE
19/9/2023,2,16,12,6.8,4,21,32,,,TRUE
19/9/2023,2,17,12,6.8,3,12,19,,,TRUE
19/9/2023,2,18,12,6.8,3,14,22,,,TRUE
19/9/2023,2,19,12,6.8,4,15,23,,,TRUE
19/9/2023,2,20,12,6.8,4,17,26,,,TRUE
19/9/2023,2,21,12,6.8,4,12,19,,,TRUE
19/9/2023,2,22,12,6.8,4,20,30,,,TRUE
19/9/2023,2,23,12,6.8,4,14,22,,,TRUE
19/9/2023,2,24,12,6.8,4,14,21,,,TRUE
19/9/2023,2,25,12,6.8,3,14,22,,,TRUE
19/9/2023,2,26,12,6.8,3,12,19,,,TRUE
19/9/2023,2,27,12,6.8,4,14,21,,,TRUE
19/9/2023,2,28,12,6.8,4,14,22,,,TRUE
19/9/2023,2,29,12,6.8,4,16,24,,,TRUE
19/9/2023,2,30,12,6.8,4,12,18,,,TRUE
19/9/2023,2,31,12,6.8,4,12,19,,,TRUE
19/9/2023,2,32,12,6.8,3,18,27,,,TRUE
19/9/2023,2,33,12,6.8,3,15,23,,,TRUE
19/9/2023,2,34,12,6.8,4,12,19,,,TRUE
19/9/2023,2,35,12,6.8,4,14,22,,,TRUE
19/9/2023,2,36,12,6.8,4,16,24,,,TRUE
19/9/2023,2,37,12,6.8,4,12,19,,,TRUE
19/9/2023,2,38,12,6.8,3,14,22,,,TRUE
19/9/2023,2,39,12,6.8,4,14,21,,,TRUE
19/9/2023,2,40,12,6.8,4,14,22,,,TRUE
20/9/2023,1,1,24.85,6,4,21,40,,,TRUE
20/9/2023,1,2,24.85,6,4,18,35,,,TRUE
20/9/2023,1,3,24.85,6,4,14,29,,,TRUE
20/9/2023,1,4,24.85,6,4,22,41,,,TRUE
20/9/2023,1,5,24.85,6,4,18,31,,,TRUE
20/9/2023,1,6,24.85,6,4,22,39,,,TRUE
20/9/2023,1,7,24.85,6,5,25,44,,,TRUE
20/9/2023,1,8,24.85,6,4,20,36,,,TRUE
20/9/2023,1,9,24.85,6,4,22,41,,,TRUE
20/9/2023,1,10,24.85,6,4,19,34,,,TRUE
20/9/2023,1,11,24.85,6,4,16,32,,,TRUE
20/9/2023,1,12,24.85,6,4,20,39,,,TRUE
20/9/2023,1,13,24.85,6,4,18,34,,,TRUE
20/9/2023,1,14,24.85,6,4,21,42,,,TRUE
20/9/2023,1,15,24.85,6,5,24,43,,,TRUE
20/9/2023,1,16,24.85,6,5,23,44,,,TRUE
20/9/2023,1,17,24.85,6,4,19,37,,,TRUE
20/9/2023,1,18,24.85,6,4,15,30,,,TRUE
20/9/2023,1,19,24.85,6,4,16,34,,,TRUE
20/9/2023,1,20,24.85,6,4,22,40,,,TRUE
20/9/2023,1,21,24.85,6,4,18,36,,,TRUE
20/9/2023,1,22,24.85,6,4,22,38,,,TRUE
20/9/2023,1,23,24.85,6,4,22,44,,,TRUE
20/9/2023,1,24,24.85,6,5,20,34,,,TRUE
20/9/2023,1,25,24.85,6,4,19,39,,,TRUE
20/9/2023,1,26,24.85,6,4,18,31,,,TRUE
20/9/2023,1,27,24.85,6,5,15,29,,,TRUE
20/9/2023,1,28,24.85,6,4,21,40,,,TRUE
20/9/2023,1,29,24.85,6,5,15,28,,,TRUE
20/9/2023,1,30,24.85,6,4,20,38,,,TRUE
20/9/2023,1,31,24.85,6,5,23,42,,,TRUE
20/9/2023,1,32,24.85,6,4,21,38,,,TRUE
20/9/2023,1,33,24.85,6,4,25,44,,,TRUE
20/9/2023,1,34,24.85,6,4,23,44,,,TRUE
20/9/2023,1,35,24.85,6,5,20,35,,,TRUE
20/9/2023,1,36,24.85,6,4,15,32,,,TRUE
20/9/2023,1,37,24.85,6,5,17,30,,,TRUE
20/9/2023,1,38,24.85,6,5,21,41,,,TRUE
20/9/2023,1,39,24.85,6,4,19,36,,,TRUE
20/9/2023,1,40,24.85,6,4,22,38,,,TRUE
20/9/2023,2,1,18,6,3,14,21,,,TRUE
20/9/2023,2,2,18,6,3,14,22,,,TRUE
20/9/2023,2,3,18,6,4,16,26,,,TRUE
20/9/2023,2,4,18,6,4,19,28,,,TRUE
20/9/2023,2,5,18,6,4,12,17,,,TRUE
20/9/2023,2,6,18,6,4,19,27,,,TRUE
20/9/2023,2,7,18,6,4,19,28,,,TRUE
20/9/2023,2,8,18,6,4,24,36,,,TRUE
20/9/2023,2,9,18,6,3,12,18,,,TRUE
20/9/2023,2,10,18,6,3,13,19,,,TRUE
20/9/2023,2,11,18,6,4,15,23,,,TRUE
20/9/2023,2,12,18,6,4,16,25,,,TRUE
20/9/2023,2,13,18,6,4,13,19,,,TRUE
20/9/2023,2,14,18,6,4,16,24,,,TRUE
20/9/2023,2,15,18,6,4,20,31,,,TRUE
20/9/2023,2,16,18,6,4,21,32,,,TRUE
20/9/2023,2,17,18,6,3,13,20,,,TRUE
20/9/2023,2,18,18,6,3,14,22,,,TRUE
20/9/2023,2,19,18,6,4,16,23,,,TRUE
20/9/2023,2,20,18,6,4,18,26,,,TRUE
20/9/2023,2,21,18,6,4,12,19,,,TRUE
20/9/2023,2,22,18,6,4,20,31,,,TRUE
20/9/2023,2,23,18,6,4,15,22,,,TRUE
20/9/2023,2,24,18,6,4,14,22,,,TRUE
20/9/2023,2,25,18,6,3,14,22,,,TRUE
20/9/2023,2,26,18,6,3,13,20,,,TRUE
20/9/2023,2,27,18,6,4,14,22,,,TRUE
20/9/2023,2,28,18,6,4,14,22,,,TRUE
20/9/2023,2,29,18,6,4,16,25,,,TRUE
20/9/2023,2,30,18,6,4,12,18,,,TRUE
20/9/2023,2,31,18,6,4,13,19,,,TRUE
20/9/2023,2,32,18,6,3,18,27,,,TRUE
20/9/2023,2,33,18,6,3,16,24,,,TRUE
20/9/2023,2,34,18,6,4,13,20,,,TRUE
20/9/2023,2,35,18,6,4,15,23,,,TRUE
20/9/2023,2,36,18,6,4,16,24,,,TRUE
20/9/2023,2,37,18,6,4,12,19,,,TRUE
20/9/2023,2,38,18,6,3,15,22,,,TRUE
20/9/2023,2,39,18,6,4,15,21,,,TRUE
20/9/2023,2,40,18,6,4,15,22,,,TRUE
21/9/2023,1,1,38,6,4,22,49,https://drive.google.com/drive/u/0/folders/1vdJ5yl-aLhL7zaG9a1gnKjmbroQSFubi,,TRUE
21/9/2023,1,2,38,6,4,19,43,,,TRUE
21/9/2023,1,3,38,6,4,15,38,,,TRUE
21/9/2023,1,4,38,6,4,23,48,,,TRUE
21/9/2023,1,5,38,6,4,19,42,,,TRUE
21/9/2023,1,6,38,6,4,23,49,,,TRUE
21/9/2023,1,7,38,6,5,27,53,,,TRUE
21/9/2023,1,8,38,6,4,21,45,,,TRUE
21/9/2023,1,9,38,6,4,24,50,,,TRUE
21/9/2023,1,10,38,6,4,20,41,,,TRUE
21/9/2023,1,11,38,6,4,18,42,,,TRUE
21/9/2023,1,12,38,6,4,21,46,,,TRUE
21/9/2023,1,13,38,6,4,20,45,,,TRUE
21/9/2023,1,14,38,6,4,22,51,,,TRUE
21/9/2023,1,15,38,6,5,26,51,,,TRUE
21/9/2023,1,16,38,6,5,25,51,,,TRUE
21/9/2023,1,17,38,6,4,21,45,,,TRUE
21/9/2023,1,18,38,6,4,17,38,,,TRUE
21/9/2023,1,19,38,6,4,18,44,,,TRUE
21/9/2023,1,20,38,6,4,24,51,,,TRUE
21/9/2023,1,21,38,6,4,19,46,,,TRUE
21/9/2023,1,22,38,6,4,23,45,,,TRUE
21/9/2023,1,23,38,6,4,24,53,,,TRUE
21/9/2023,1,24,38,6,5,21,43,,,TRUE
21/9/2023,1,25,38,6,4,20,47,,,TRUE
21/9/2023,1,26,38,6,4,20,41,,,TRUE
21/9/2023,1,27,38,6,5,17,38,,,TRUE
21/9/2023,1,28,38,6,4,22,50,,,TRUE
21/9/2023,1,29,38,6,5,16,35,,,TRUE
21/9/2023,1,30,38,6,4,22,45,,,TRUE
21/9/2023,1,31,38,6,5,24,49,,,TRUE
21/9/2023,1,32,38,6,4,23,47,,,TRUE
21/9/2023,1,32,38,6,4,26,53,,,TRUE
21/9/2023,1,33,38,6,4,24,55,,,TRUE
21/9/2023,1,34,38,6,5,22,46,,,TRUE
21/9/2023,1,35,38,6,4,17,42,,,TRUE
21/9/2023,1,36,38,6,5,18,38,,,TRUE
21/9/2023,1,37,38,6,5,22,48,,,TRUE
21/9/2023,1,38,38,6,4,21,43,,,TRUE
21/9/2023,1,39,38,6,4,24,45,,,TRUE
21/9/2023,1,40,38,6,3,14,22,,,TRUE
21/9/2023,2,1,12,6.8,3,14,23,,,TRUE
21/9/2023,2,2,12,6.8,4,17,26,,,TRUE
21/9/2023,2,3,12,6.8,4,19,28,,,TRUE
21/9/2023,2,4,12,6.8,4,12,17,,,TRUE
21/9/2023,2,5,12,6.8,4,19,27,,,TRUE
21/9/2023,2,6,12,6.8,4,19,28,,,TRUE
21/9/2023,2,7,12,6.8,4,25,37,,,TRUE
21/9/2023,2,8,12,6.8,3,12,18,,,TRUE
21/9/2023,2,9,12,6.8,3,14,20,,,TRUE
21/9/2023,2,10,12,6.8,4,15,23,,,TRUE
21/9/2023,2,11,12,6.8,4,17,25,,,TRUE
21/9/2023,2,12,12,6.8,4,13,20,,,TRUE
21/9/2023,2,13,12,6.8,4,16,24,,,TRUE
21/9/2023,2,14,12,6.8,4,20,32,,,TRUE
21/9/2023,2,15,12,6.8,4,22,32,,,TRUE
21/9/2023,2,16,12,6.8,3,13,21,,,TRUE
21/9/2023,2,17,12,6.8,3,14,23,,,TRUE
21/9/2023,2,18,12,6.8,4,17,24,,,TRUE
21/9/2023,2,19,12,6.8,4,19,26,,,TRUE
21/9/2023,2,20,12,6.8,4,13,20,,,TRUE
21/9/2023,2,21,12,6.8,4,21,31,,,TRUE
21/9/2023,2,22,12,6.8,4,15,22,,,TRUE
21/9/2023,2,23,12,6.8,4,15,23,,,TRUE
21/9/2023,2,24,12,6.8,3,14,22,,,TRUE
21/9/2023,2,25,12,6.8,3,14,21,,,TRUE
21/9/2023,2,26,12,6.8,4,15,22,,,TRUE
21/9/2023,2,27,12,6.8,4,15,23,,,TRUE
21/9/2023,2,28,12,6.8,4,16,25,,,TRUE
21/9/2023,2,29,12,6.8,4,13,18,,,TRUE
21/9/2023,2,30,12,6.8,4,13,19,,,TRUE
21/9/2023,2,31,12,6.8,3,19,27,,,TRUE
21/9/2023,2,32,12,6.8,3,17,25,,,TRUE
21/9/2023,2,33,12,6.8,4,14,21,,,TRUE
21/9/2023,2,34,12,6.8,4,16,24,,,TRUE
21/9/2023,2,35,12,6.8,4,16,24,,,TRUE
21/9/2023,2,36,12,6.8,4,13,20,,,TRUE
21/9/2023,2,37,12,6.8,3,15,23,,,TRUE
21/9/2023,2,38,12,6.8,4,15,22,,,TRUE
21/9/2023,2,39,12,6.8,4,15,23,,,TRUE
21/9/2023,2,40,12,6.8,4,16,23,,,TRUE
22/9/2023,1,1,3.67,7.51,4,24,58,,,TRUE
22/9/2023,1,2,3.67,7.51,4,21,55,,,TRUE
22/9/2023,1,3,3.67,7.51,4,18,43,,,TRUE
22/9/2023,1,4,3.67,7.51,4,24,52,,,TRUE
22/9/2023,1,5,3.67,7.51,4,19,52,,,TRUE
22/9/2023,1,6,3.67,7.51,4,25,55,,,TRUE
22/9/2023,1,7,3.67,7.51,5,28,67,,,TRUE
22/9/2023,1,8,3.67,7.51,4,22,57,,,TRUE
22/9/2023,1,9,3.67,7.51,4,25,58,,,TRUE
22/9/2023,1,10,3.67,7.51,4,23,49,,,TRUE
22/9/2023,1,11,3.67,7.51,4,18,54,,,TRUE
22/9/2023,1,12,3.67,7.51,4,23,59,,,TRUE
22/9/2023,1,13,3.67,7.51,4,22,58,,,TRUE
22/9/2023,1,14,3.67,7.51,4,24,57,,,TRUE
22/9/2023,1,15,3.67,7.51,5,28,62,,,TRUE
22/9/2023,1,16,3.67,7.51,5,26,59,,,TRUE
22/9/2023,1,17,3.67,7.51,4,23,52,,,TRUE
22/9/2023,1,18,3.67,7.51,4,18,48,,,TRUE
22/9/2023,1,19,3.67,7.51,4,20,53,,,TRUE
22/9/2023,1,20,3.67,7.51,4,25,57,,,TRUE
22/9/2023,1,21,3.67,7.51,4,22,51,,,TRUE
22/9/2023,1,22,3.67,7.51,4,23,61,,,TRUE
22/9/2023,1,23,3.67,7.51,4,26,59,,,TRUE
22/9/2023,1,24,3.67,7.51,5,23,54,,,TRUE
22/9/2023,1,25,3.67,7.51,4,23,60,,,TRUE
22/9/2023,1,26,3.67,7.51,4,21,50,,,TRUE
22/9/2023,1,27,3.67,7.51,5,19,47,,,TRUE
22/9/2023,1,28,3.67,7.51,4,23,55,,,TRUE
22/9/2023,1,29,3.67,7.51,5,19,48,,,TRUE
22/9/2023,1,30,3.67,7.51,4,22,59,,,TRUE
22/9/2023,1,31,3.67,7.51,5,28,59,,,TRUE
22/9/2023,1,32,3.67,7.51,4,25,61,,,TRUE
22/9/2023,1,33,3.67,7.51,4,26,60,,,TRUE
22/9/2023,1,34,3.67,7.51,4,25,62,,,TRUE
22/9/2023,1,35,3.67,7.51,5,24,53,,,TRUE
22/9/2023,1,36,3.67,7.51,4,18,44,,,TRUE
22/9/2023,1,37,3.67,7.51,5,19,53,,,TRUE
22/9/2023,1,38,3.67,7.51,5,24,55,,,TRUE
22/9/2023,1,39,3.67,7.51,4,21,52,,,TRUE
22/9/2023,1,40,3.67,7.51,4,25,61,,,TRUE
22/9/2023,2,1,30,6.2,3,15,21,,,TRUE
22/9/2023,2,2,30,6.2,3,16,22,,,TRUE
22/9/2023,2,3,30,6.2,4,17,28,,,TRUE
22/9/2023,2,4,30,6.2,4,19,29,,,TRUE
